Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/20/ 14:34:27,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-15,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:28,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-15,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:29,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-25,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:29,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-25,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:30,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-25,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:30,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-25,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:31,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-25,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:31,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-25,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:31,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-25,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:32,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-22,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:32,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-25,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:33,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-16,0,0,39,1,134,150,130,0
2022/09/20/ 14:34:33,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-16,0,0,37,1,134,150,130,0
2022/09/20/ 14:34:34,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-16,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:34,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-16,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:35,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-16,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:35,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-16,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:35,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-16,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:36,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-16,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:37,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:37,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-15,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:38,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-1,0,37,1,134,150,130,0
