Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/19/ 01:41:26,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:26,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:27,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:28,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:28,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:29,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:29,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:30,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:30,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:30,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:31,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:32,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:32,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:33,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:33,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:34,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:34,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:35,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:35,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:36,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:36,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-4,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:37,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:37,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:38,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:38,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:39,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:39,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-4,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:40,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:41,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:41,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:41,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:42,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:42,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:43,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:43,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:44,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:45,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-2,41,0,37,0,134,80,130,1
2022/09/19/ 01:41:45,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-2,41,0,38,0,134,80,130,1
2022/09/19/ 01:41:46,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-2,41,0,39,0,134,80,130,1
2022/09/19/ 01:41:46,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-2,41,0,37,0,134,80,130,1
2022/09/19/ 01:41:47,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-2,41,0,38,0,134,80,130,1
2022/09/19/ 01:41:47,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-2,41,0,39,0,134,80,130,1
2022/09/19/ 01:41:47,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-2,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:48,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-2,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:48,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-2,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:49,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-3,39,0,39,0,134,80,130,1
2022/09/19/ 01:41:50,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,39,0,37,0,134,80,130,1
2022/09/19/ 01:41:50,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-3,39,0,38,0,134,80,130,1
2022/09/19/ 01:41:51,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-3,39,0,39,0,134,80,130,1
2022/09/19/ 01:41:51,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,39,0,37,0,134,80,130,1
2022/09/19/ 01:41:52,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-3,38,0,38,0,134,80,130,1
2022/09/19/ 01:41:52,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-3,38,0,39,0,134,80,130,1
2022/09/19/ 01:41:52,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,38,0,37,0,134,80,130,1
2022/09/19/ 01:41:53,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,38,0,134,80,130,1
2022/09/19/ 01:41:54,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-4,43,0,39,0,134,80,130,1
2022/09/19/ 01:41:54,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,37,0,134,80,130,1
2022/09/19/ 01:41:55,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-4,43,0,39,0,134,80,130,1
2022/09/19/ 01:41:55,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,37,0,134,80,130,1
2022/09/19/ 01:41:56,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,38,0,134,80,130,1
2022/09/19/ 01:41:56,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-3,43,0,39,0,134,80,130,1
2022/09/19/ 01:41:57,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,37,0,134,80,130,1
2022/09/19/ 01:41:57,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:58,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,43,0,39,0,134,80,130,1
2022/09/19/ 01:41:59,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,37,0,134,80,130,1
2022/09/19/ 01:41:59,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,43,0,39,0,134,80,130,1
2022/09/19/ 01:42:00,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:00,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-4,43,0,38,0,134,80,130,1
2022/09/19/ 01:42:00,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,43,0,39,0,134,80,130,1
2022/09/19/ 01:42:01,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:01,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-4,43,0,38,0,134,80,130,1
2022/09/19/ 01:42:02,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,44,0,39,0,134,80,130,1
2022/09/19/ 01:42:03,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,44,0,37,0,134,80,130,1
2022/09/19/ 01:42:03,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-4,44,0,38,0,134,80,130,1
2022/09/19/ 01:42:04,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,44,0,39,0,134,80,130,1
2022/09/19/ 01:42:04,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:05,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-4,44,0,38,0,134,80,130,1
2022/09/19/ 01:42:05,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,44,0,39,0,134,80,130,1
2022/09/19/ 01:42:06,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-4,44,0,37,0,134,80,130,1
2022/09/19/ 01:42:06,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-4,44,0,38,0,134,80,130,1
2022/09/19/ 01:42:07,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:07,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,43,0,38,0,134,80,130,1
2022/09/19/ 01:42:08,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,43,0,39,0,134,80,130,1
2022/09/19/ 01:42:08,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:09,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-3,43,0,38,0,134,80,130,1
2022/09/19/ 01:42:09,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,43,0,39,0,134,80,130,1
2022/09/19/ 01:42:10,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:10,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-2,43,0,38,0,134,80,130,1
2022/09/19/ 01:42:11,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,43,0,39,0,134,80,130,1
2022/09/19/ 01:42:11,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,41,0,39,0,134,80,130,1
2022/09/19/ 01:42:12,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,41,0,37,0,134,80,130,1
2022/09/19/ 01:42:12,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-4,41,0,38,0,134,80,130,1
2022/09/19/ 01:42:13,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,41,0,39,0,134,80,130,1
2022/09/19/ 01:42:13,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,41,0,37,0,134,80,130,1
2022/09/19/ 01:42:14,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-4,40,0,38,0,134,80,130,1
2022/09/19/ 01:42:14,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-4,40,0,39,0,134,80,130,1
2022/09/19/ 01:42:15,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,40,0,37,0,134,80,130,1
2022/09/19/ 01:42:15,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-4,40,0,38,0,134,80,130,1
2022/09/19/ 01:42:16,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:42:16,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:42:17,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:42:17,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:18,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,43,0,38,0,134,80,130,1
2022/09/19/ 01:42:18,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,43,0,39,0,134,80,130,1
2022/09/19/ 01:42:19,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,43,0,37,0,134,80,130,1
2022/09/19/ 01:42:19,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,43,0,38,0,134,80,130,1
2022/09/19/ 01:42:19,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,43,0,39,0,134,80,130,1
2022/09/19/ 01:42:20,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-2,43,0,39,0,134,80,130,1
