Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/22/ 14:01:33,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,4,0,39,0,134,160,100,1
2022/09/22/ 14:01:34,+UUDF:CCF957966B2C,:CCF957966B2C,-71,9,-12,0,38,0,134,160,100,1
2022/09/22/ 14:01:34,+UUDF:CCF957966B2C,:CCF957966B2C,-70,9,-12,0,39,0,134,160,100,1
2022/09/22/ 14:01:35,+UUDF:CCF957966B2C,:CCF957966B2C,-70,9,-12,0,37,0,134,160,100,1
2022/09/22/ 14:01:35,+UUDF:CCF957966B2C,:CCF957966B2C,-71,9,-12,0,38,0,134,160,100,1
2022/09/22/ 14:01:36,+UUDF:CCF957966B2C,:CCF957966B2C,-70,9,-12,0,39,0,134,160,100,1
2022/09/22/ 14:01:36,+UUDF:CCF957966B2C,:CCF957966B2C,-71,9,-12,0,37,0,134,160,100,1
2022/09/22/ 14:01:37,+UUDF:CCF957966B2C,:CCF957966B2C,-71,9,-12,0,38,0,134,160,100,1
2022/09/22/ 14:01:37,+UUDF:CCF957966B2C,:CCF957966B2C,-70,9,-12,0,39,0,134,160,100,1
2022/09/22/ 14:01:38,+UUDF:CCF957966B2C,:CCF957966B2C,-70,9,-12,0,39,0,134,160,100,1
2022/09/22/ 14:01:38,+UUDF:CCF957966B2C,:CCF957966B2C,-66,0,-17,0,39,0,134,160,100,1
2022/09/22/ 14:01:39,+UUDF:CCF957966B2C,:CCF957966B2C,-68,0,-17,0,37,0,134,160,100,1
2022/09/22/ 14:01:39,+UUDF:CCF957966B2C,:CCF957966B2C,-65,0,-17,0,39,0,134,160,100,1
