Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/22/ 13:59:20,+UUDF:CCF957966B2C,:CCF957966B2C,-68,8,-16,0,38,0,134,160,100,1
2022/09/22/ 13:59:21,+UUDF:CCF957966B2C,:CCF957966B2C,-64,8,-16,0,39,0,134,160,100,1
2022/09/22/ 13:59:21,+UUDF:CCF957966B2C,:CCF957966B2C,-65,8,-16,0,37,0,134,160,100,1
2022/09/22/ 13:59:22,+UUDF:CCF957966B2C,:CCF957966B2C,-69,8,-16,0,38,0,134,160,100,1
2022/09/22/ 13:59:22,+UUDF:CCF957966B2C,:CCF957966B2C,-64,8,-16,0,39,0,134,160,100,1
2022/09/22/ 13:59:22,+UUDF:CCF957966B2C,:CCF957966B2C,-65,8,-16,0,37,0,134,160,100,1
2022/09/22/ 13:59:23,+UUDF:CCF957966B2C,:CCF957966B2C,-68,8,-16,0,38,0,134,160,100,1
2022/09/22/ 13:59:24,+UUDF:CCF957966B2C,:CCF957966B2C,-64,5,-20,0,39,0,134,160,100,1
2022/09/22/ 13:59:24,+UUDF:CCF957966B2C,:CCF957966B2C,-67,5,-19,0,37,0,134,160,100,1
2022/09/22/ 13:59:25,+UUDF:CCF957966B2C,:CCF957966B2C,-69,5,-20,0,38,0,134,160,100,1
2022/09/22/ 13:59:25,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-23,-20,0,39,0,134,160,100,1
2022/09/22/ 13:59:26,+UUDF:CCF957966B2C,:CCF957966B2C,-67,5,-20,0,37,0,134,160,100,1
2022/09/22/ 13:59:26,+UUDF:CCF957966B2C,:CCF957966B2C,-70,5,-20,0,38,0,134,160,100,1
2022/09/22/ 13:59:26,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-23,-21,0,39,0,134,160,100,1
2022/09/22/ 13:59:27,+UUDF:CCF957966B2C,:CCF957966B2C,-67,5,-20,0,37,0,134,160,100,1
2022/09/22/ 13:59:28,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-24,-21,0,38,0,134,160,100,1
2022/09/22/ 13:59:28,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-24,-21,0,39,0,134,160,100,1
2022/09/22/ 13:59:29,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-25,-21,0,37,0,134,160,100,1
2022/09/22/ 13:59:29,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-25,-21,0,38,0,134,160,100,1
2022/09/22/ 13:59:30,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-24,-21,0,39,0,134,160,100,1
2022/09/22/ 13:59:30,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-25,-21,0,37,0,134,160,100,1
2022/09/22/ 13:59:30,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-25,-21,0,38,0,134,160,100,1
2022/09/22/ 13:59:31,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-25,-21,0,39,0,134,160,100,1
2022/09/22/ 13:59:31,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-25,-21,0,38,0,134,160,100,1
2022/09/22/ 13:59:32,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-26,-20,0,38,0,134,160,100,1
2022/09/22/ 13:59:33,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-26,-20,0,39,0,134,160,100,1
2022/09/22/ 13:59:33,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-26,-19,0,37,0,134,160,100,1
2022/09/22/ 13:59:34,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-26,-19,0,38,0,134,160,100,1
2022/09/22/ 13:59:34,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-26,-19,0,39,0,134,160,100,1
2022/09/22/ 13:59:34,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-27,-19,0,37,0,134,160,100,1
2022/09/22/ 13:59:35,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-26,-19,0,38,0,134,160,100,1
2022/09/22/ 13:59:35,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-27,-19,0,39,0,134,160,100,1
2022/09/22/ 13:59:36,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-26,-18,0,37,0,134,160,100,1
2022/09/22/ 13:59:37,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-20,-10,0,37,0,134,160,100,1
2022/09/22/ 13:59:37,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-2,-10,0,38,0,134,160,100,1
2022/09/22/ 13:59:38,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-10,0,39,0,134,160,100,1
2022/09/22/ 13:59:38,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-20,-10,0,37,0,134,160,100,1
2022/09/22/ 13:59:39,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-2,-10,0,38,0,134,160,100,1
2022/09/22/ 13:59:39,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-20,-10,0,39,0,134,160,100,1
2022/09/22/ 13:59:39,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-20,-9,0,37,0,134,160,100,1
2022/09/22/ 13:59:40,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-2,-9,0,38,0,134,160,100,1
2022/09/22/ 13:59:40,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-20,-10,0,39,0,134,160,100,1
