,_id,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant,Distancia_ant_tag
3729,63927ae22c578993a2cd4121,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-19,39,170,297,0,160,545
3730,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3731,63927ae22c578993a2cd411f,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,545
3732,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3733,63927ae22c578993a2cd411d,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,20,-19,37,170,297,0,160,545
3734,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3735,63927ae22c578993a2cd411b,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
3736,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3737,63927ae22c578993a2cd4119,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,20,-18,37,170,297,0,160,545
3738,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3739,63927ae22c578993a2cd4117,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,20,-18,38,170,297,0,160,545
3740,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3741,63927ae22c578993a2cd4115,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-18,39,170,297,0,160,545
3742,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3743,63927ae22c578993a2cd4113,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,545
3744,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3745,63927ae22c578993a2cd4111,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,545
3746,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3747,63927ae22c578993a2cd410f,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
3748,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3749,63927ae22c578993a2cd410d,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
3750,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3751,63927ae22c578993a2cd410b,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
3752,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3753,63927ae22c578993a2cd4109,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,545
3754,63927ae22c578993a2cd49b7,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-20,38,170,224,0,160,579
3755,63927ae22c578993a2cd4107,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,20,-18,37,170,297,0,160,545
3756,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3757,63927ae22c578993a2cd412a,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,21,-19,39,170,297,0,160,510
3758,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3759,63927ae22c578993a2cd4126,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,545
3760,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3761,63927ae22c578993a2cd4122,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,545
3762,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3763,63927ae22c578993a2cd411e,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-19,39,170,297,0,160,545
3764,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3765,63927ae22c578993a2cd411a,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-18,39,170,297,0,160,545
3766,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3767,63927ae22c578993a2cd4116,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,545
3768,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3769,63927ae22c578993a2cd4112,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
3770,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3771,63927ae22c578993a2cd410e,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,20,-18,37,170,297,0,160,545
3772,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3773,63927ae22c578993a2cd410a,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
3774,63927ae22c578993a2cd49b6,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,579
3775,63927ae22c578993a2cd4106,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-18,39,170,297,0,160,545
3776,63927ae22c578993a2cd49b5,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-22,39,170,224,0,160,579
3777,63927ae22c578993a2cd4128,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-19,39,170,297,0,160,510
3778,63927ae22c578993a2cd49b5,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-22,39,170,224,0,160,579
3779,63927ae22c578993a2cd4120,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,545
3780,63927ae22c578993a2cd49b5,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-22,39,170,224,0,160,579
3781,63927ae22c578993a2cd4118,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-19,39,170,297,0,160,545
3782,63927ae22c578993a2cd49b5,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-22,39,170,224,0,160,579
3783,63927ae22c578993a2cd4110,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-18,39,170,297,0,160,545
3784,63927ae22c578993a2cd49b5,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-22,39,170,224,0,160,579
3785,63927ae22c578993a2cd4108,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
3786,63927ae22c578993a2cd49b4,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-22,38,170,224,0,160,579
3787,63927ae22c578993a2cd4124,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,545
3788,63927ae22c578993a2cd49b4,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-22,38,170,224,0,160,579
3789,63927ae22c578993a2cd4114,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
3790,63927ae22c578993a2cd49b3,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-22,37,170,224,0,160,579
3791,63927ae22c578993a2cd411c,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-19,39,170,297,0,160,545
3792,63927ae22c578993a2cd49b2,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-22,39,170,224,0,160,579
3793,63927ae22c578993a2cd410c,2022/12/05/ 03:53:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,545
3794,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3795,63927ae22c578993a2cd4105,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,621
3796,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3797,63927ae22c578993a2cd4103,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,621
3798,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3799,63927ae22c578993a2cd4101,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-18,39,170,297,0,160,577
3800,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3801,63927ae22c578993a2cd40ff,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-18,39,170,297,0,160,577
3802,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3803,63927ae22c578993a2cd40fd,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,621
3804,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3805,63927ae22c578993a2cd40fb,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,621
3806,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3807,63927ae22c578993a2cd40f9,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,21,-18,38,170,297,0,160,577
3808,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3809,63927ae22c578993a2cd40f7,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-18,39,170,297,0,160,621
3810,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3811,63927ae22c578993a2cd40f5,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,621
3812,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3813,63927ae22c578993a2cd40f3,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,621
3814,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3815,63927ae22c578993a2cd40f1,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,621
3816,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3817,63927ae22c578993a2cd40ef,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,621
3818,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3819,63927ae22c578993a2cd40ed,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
3820,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3821,63927ae22c578993a2cd40eb,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-19,39,170,297,0,160,621
3822,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3823,63927ae22c578993a2cd40e9,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,621
3824,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3825,63927ae22c578993a2cd40e7,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,20,-19,37,170,297,0,160,621
3826,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3827,63927ae22c578993a2cd40e5,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,577
3828,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3829,63927ae22c578993a2cd40e3,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,577
3830,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3831,63927ae22c578993a2cd40e1,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-19,39,170,297,0,160,577
3832,63927ae22c578993a2cd4990,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3833,63927ae22c578993a2cd40df,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,21,-19,39,170,297,0,160,577
3834,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3835,63927ae22c578993a2cd4104,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-18,39,170,297,0,160,577
3836,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3837,63927ae22c578993a2cd4100,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,21,-18,37,170,297,0,160,577
3838,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3839,63927ae22c578993a2cd40fc,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,621
3840,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3841,63927ae22c578993a2cd40f8,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,20,-18,37,170,297,0,160,621
3842,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3843,63927ae22c578993a2cd40f4,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,621
3844,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3845,63927ae22c578993a2cd40f0,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,621
3846,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3847,63927ae22c578993a2cd40ec,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,20,-18,37,170,297,0,160,621
3848,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3849,63927ae22c578993a2cd40e8,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-19,39,170,297,0,160,577
3850,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3851,63927ae22c578993a2cd40e4,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,21,-19,37,170,297,0,160,577
3852,63927ae22c578993a2cd498f,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,614
3853,63927ae22c578993a2cd40e0,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,577
3854,63927ae22c578993a2cd498e,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-18,38,170,224,0,160,614
3855,63927ae22c578993a2cd4102,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,21,-18,37,170,297,0,160,577
3856,63927ae22c578993a2cd498e,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-18,38,170,224,0,160,614
3857,63927ae22c578993a2cd40fa,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,21,-18,39,170,297,0,160,577
3858,63927ae22c578993a2cd498e,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-18,38,170,224,0,160,614
3859,63927ae22c578993a2cd40f2,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-19,39,170,297,0,160,621
3860,63927ae22c578993a2cd498e,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-18,38,170,224,0,160,614
3861,63927ae22c578993a2cd40ea,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
3862,63927ae22c578993a2cd498e,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-18,38,170,224,0,160,614
3863,63927ae22c578993a2cd40e2,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,21,-19,37,170,297,0,160,577
3864,63927ae22c578993a2cd498d,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3865,63927ae22c578993a2cd40fe,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,621
3866,63927ae22c578993a2cd498d,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3867,63927ae22c578993a2cd40ee,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,621
3868,63927ae22c578993a2cd498d,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-18,37,170,224,0,160,614
3869,63927ae22c578993a2cd40de,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,577
3870,63927ae22c578993a2cd498c,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-18,39,170,224,0,160,657
3871,63927ae22c578993a2cd40f6,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,621
3872,63927ae22c578993a2cd498b,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-18,38,170,224,0,160,614
3873,63927ae22c578993a2cd40e6,2022/12/05/ 03:53:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,21,-19,39,170,297,0,160,577
3874,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3875,63927ae22c578993a2cd40dd,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,21,-19,37,170,297,0,160,510
3876,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3877,63927ae22c578993a2cd40db,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,510
3878,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3879,63927ae22c578993a2cd40d9,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-19,39,170,297,0,160,510
3880,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3881,63927ae22c578993a2cd40d7,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,21,-18,39,170,297,0,160,510
3882,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3883,63927ae22c578993a2cd40d5,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,21,-18,37,170,297,0,160,510
3884,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3885,63927ae22c578993a2cd40d3,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,510
3886,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3887,63927ae22c578993a2cd40d1,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,21,-19,39,170,297,0,160,510
3888,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3889,63927ae22c578993a2cd40cf,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-18,39,170,297,0,160,510
3890,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3891,63927ae22c578993a2cd40cd,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,21,-18,37,170,297,0,160,510
3892,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3893,63927ae22c578993a2cd40cb,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,510
3894,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
3895,63927ae22c578993a2cd40c9,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,297,0,160,510
3896,63927ae22c578993a2cd496d,2022/12/05/ 03:53:30,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-20,37,170,224,0,160,545
