Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/20/ 02:11:03,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-1,-3,0,38,1,134,140,130,0
2022/09/20/ 02:11:04,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-1,-3,0,37,1,134,140,130,0
2022/09/20/ 02:11:04,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-2,0,38,1,134,140,130,0
2022/09/20/ 02:11:05,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-2,0,39,1,134,140,130,0
2022/09/20/ 02:11:05,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-1,-2,0,37,1,134,140,130,0
2022/09/20/ 02:11:06,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-2,0,39,1,134,140,130,0
2022/09/20/ 02:11:07,+UUDF:CCF957966B2C,:CCF957966B2C,-56,1,-3,0,39,1,134,140,130,0
2022/09/20/ 02:11:07,+UUDF:CCF957966B2C,:CCF957966B2C,-61,1,-3,0,37,1,134,140,130,0
2022/09/20/ 02:11:08,+UUDF:CCF957966B2C,:CCF957966B2C,-57,1,-3,0,39,1,134,140,130,0
2022/09/20/ 02:11:08,+UUDF:CCF957966B2C,:CCF957966B2C,-61,1,-3,0,37,1,134,140,130,0
2022/09/20/ 02:11:08,+UUDF:CCF957966B2C,:CCF957966B2C,-55,1,-3,0,38,1,134,140,130,0
2022/09/20/ 02:11:09,+UUDF:CCF957966B2C,:CCF957966B2C,-56,1,-3,0,39,1,134,140,130,0
2022/09/20/ 02:11:09,+UUDF:CCF957966B2C,:CCF957966B2C,-56,1,-3,0,38,1,134,140,130,0
2022/09/20/ 02:11:10,+UUDF:CCF957966B2C,:CCF957966B2C,-57,1,-3,0,39,1,134,140,130,0
