Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/19/ 22:10:20,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:20,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:21,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:21,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:22,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:22,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:23,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:23,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:24,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:24,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:25,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:25,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:26,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:26,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:27,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:27,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:28,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:28,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:29,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:30,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:30,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-8,0,0,39,1,134,100,130,0
